Timestamp,Telemetry_Gap_ms,Telemetry_Mean_Gap_ms,Telemetry_Max_Gap_ms,Telemetry_Std_Gap_ms,Blockchain_TX_Latency_ms,TX_Count,Block_Number,Blockchain_Status,Altitude_m,Speed_mps,Heading_deg,Latitude,Longitude,Voltage_V,Current_A,Satellites
2026-08-22T01:13:10.414869,8.494,8.494,8.494,0.000,18.485,1,1080,OK,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-08-22T01:13:10.415313,20.326,14.410,20.326,8.366,18.485,1,1080,OK,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-08-22T01:13:10.415558,0.306,9.709,20.326,10.065,18.485,1,1080,OK,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-08-22T01:13:10.415783,0.232,7.340,20.326,9.486,18.485,1,1080,OK,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-08-22T01:13:10.416013,0.218,5.915,20.326,8.811,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,0.000,0
2026-08-22T01:13:10.416257,0.236,4.969,20.326,8.215,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.416513,0.262,4.296,20.326,7.707,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.416750,0.232,3.788,20.326,7.279,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.416980,0.239,3.394,20.326,6.910,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.417197,0.217,3.076,20.326,6.592,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.417456,0.254,2.820,20.326,6.312,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.417746,0.248,2.605,20.326,6.063,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.418053,0.339,2.431,20.326,5.839,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.418288,0.245,2.275,20.326,5.641,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.418525,0.235,2.139,20.326,5.461,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.418760,0.233,2.020,20.326,5.297,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.418988,0.228,1.914,20.326,5.147,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.419216,0.219,1.820,20.326,5.010,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.419443,0.226,1.736,20.326,4.882,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.419679,0.225,1.661,20.326,4.764,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.445149,25.426,2.792,25.426,6.961,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.445482,0.373,2.683,25.426,6.813,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.445739,0.258,2.577,25.426,6.675,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.446581,0.849,2.505,25.426,6.538,18.485,1,1080,OK,0.000,0.021,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.446825,0.244,2.415,25.426,6.416,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.447122,0.296,2.333,25.426,6.300,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.447353,0.230,2.255,25.426,6.191,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.449928,2.574,2.267,25.426,6.076,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.450169,0.238,2.197,25.426,5.978,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.452176,2.004,2.190,25.426,5.874,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.452465,0.290,2.129,25.426,5.786,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.452735,0.247,2.070,25.426,5.701,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.453027,0.313,2.017,25.426,5.620,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.453822,0.792,1.981,25.426,5.538,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.454079,0.254,1.932,25.426,5.464,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.454654,0.568,1.894,25.426,5.390,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.454924,0.270,1.850,25.426,5.321,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.457819,2.889,1.877,25.426,5.252,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.458594,0.775,1.849,25.426,5.185,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.458861,0.269,1.809,25.426,5.124,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.495175,36.213,2.648,36.213,7.380,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.497118,1.986,2.633,36.213,7.291,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.497475,0.401,2.581,36.213,7.211,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:13:10.497761,0.283,2.529,36.213,7.135,18.485,1,1080,OK,0.000,0.020,162,0.0000000,0.0000000,0.000,-0.010,0
